foclóireolaíocht,fem,
foclóirí,masc,4
foclóirín,masc,4
foclóir,masc,3
fodairnéis,fem,
fódán,masc,
fodaráil,fem,
fodar,masc,1
fódbhach,masc,
fódchiseal,masc,
fodháileadh,masc,
fodhail,fem,
fodheagánach,masc,
fodheagántacht,fem,
fodhlí,masc,4
fodhomhain,fem,
fodhord,masc,
fodhuine,masc,4
fód,masc,1
fódóireacht,fem,
fódú,masc,
fo-eachtra,fem,
fo-éadach,masc,1
fo-eagarthóir,masc,
fo-fhadhb,fem,
fofhillteán,masc,1
fofhosfáit,fem,
fógairt,fem,3
fogasghaol,masc,
foghail,fem,3
foghal,masc,
fogha,masc,4
foghar,masc,1
fo-ghasra,masc,
foghéag,fem,
foghlaeireacht,fem,3
foghlaeir,masc,3
foghlaí,masc,4
foghlaimeoir,masc,3
foghlaim,fem,3
foghlaíocht,fem,
foghlamthacht,fem,
foghlú,masc,
foghnáthamh,masc,1
foghné,fem,
foghníomhaireacht,fem,
foghníomhaire,masc,
fo-ghnó,masc,4
foghrád,masc,1
foghraí,masc,
foghraíocht,fem,3
foghrúpa,masc,4
fo-ghrúpa,masc,
fo-ghúna,masc,4
fógraíocht,fem,3
fógra,masc,4
fógrán,masc,1
fógróir,masc,3
fóibe,fem,4
foibhé,masc,
foiche,fem,4
fóideog,fem,
fóidín,masc,
fóifíneach,masc,
foighdeán,masc,
foigheach,masc,
foighe,fem,
foighne,fem,4
foiléasán,masc,
fóilió,masc,
foilleacht,masc,
fóillíocht,fem,3
foilmhe,fem,4
foilsceadh,masc,1
foilseachán,masc,1
foilseánadh,masc,
foilseán,masc,
foilse,fem,
foilsitheoireacht,fem,3
foilsitheoir,masc,3
foilsiú,masc,
foilteann,fem,
foiltnín,masc,
foimhdin,fem,
fóinéim,fem,
foinse,fem,4
foinsiú,masc,
fóinteach,masc,
fóint,fem,2
fo-iolrán,masc,
foirb,fem,
foirceadal,masc,
foirceannadh,masc,
foirceann,masc,1
foircheasacht,fem,
foircheas,masc,
fóirchloch,fem,
fóirdheontas,masc,1
foireann,fem,2
fóiréinsic,fem,2
foirfeach,masc,
foirfeacht,fem,3
fóir,fem,5
foirgneamh,masc,1
foirgneoireacht,fem,
foirgneoir,masc,3
foirgníocht,fem,3
fóirithint,fem,2
foirmeán,masc,1
foirm,fem,2
foirmfhachtóir,masc,3
foirmíocht,fem,
foirmiúlachas,masc,
foirmiúlacht,fem,3
foirmiúlaí,masc,
foirmiú,masc,
foirmle,fem,4
foirmnis,fem,
foirneach,masc,
foirneáil,fem,
foirneálaí,masc,
foirnéis,fem,2
foirsítia,fem,4
fóirsteanacht,fem,
foirteagal,masc,
foirtéim,fem,
foirtile,fem,
foisceacht,fem,3
foiscealach,masc,
fóisc,fem,2
foiseach,masc,
fóiséad,masc,1
foisféin,fem,
fóis,fem,
foisfíd,fem,
foisfín,masc,
foisfít,fem,
foisgéin,fem,
fóisí,masc,
fóisíocht,fem,
foistine,fem,
foitheach,masc,1
fo-ithir,fem,
foithnín,masc,
folachánaí,masc,4
folachán,masc,
folachántaíocht,fem,
folachas,masc,
folach,masc,1
foladh,masc,
foladóireacht,fem,
foladóir,masc,
folaíocht,fem,3
folaíóg,fem,
foláireamh,masc,1
folaire,masc,
folaitheoir,masc,
folcachán,masc,
folcadán,masc,1
folcadh,masc,
folc,fem,
foleagan,masc,
foleantóir,masc,
foléasaí,masc,
foléas,masc,
foleifteanant,masc,
foléim,fem,
foléimneach,fem,
foligean,masc,
folíne,fem,4
folláine,fem,4
follasú,masc,
follúnacht,fem,
follúnaitheoir,masc,
follúnú,masc,
folmhach,masc,
folmhán,masc,
folmhú,masc,
folracht,fem,3
folradh,masc,
foltchíb,fem,
foltfholcadh,masc,
folt,masc,1
foluain,fem,3
foluí,masc,
folúisín,masc,
folúntas,masc,1
folúschaidéal,masc,
folúschoscán,masc,
folúsfheadán,masc,
folúsfhlaigín,masc,
folúsghaothrán,masc,
folúsghlanadh,masc,
folúsghlantóir,masc,3
folúslampa,masc,
folús,masc,1
folúthacht,fem,
fomháistir,masc,
fomháistreás,fem,
fomhaor,masc,
fómharaí,masc,
fómhar,masc,1
fómhas,masc,
fomhéadaí,masc,
fo-mheaisínghunna,masc,
fomheánach,masc,
fomhias,fem,
fomhórach,masc,
fomhuireán,masc,1
fónagrafacht,fem,
fónagraf,masc,
fónaic,fem,2
fónamhaí,masc,
fónamh,masc,1
fonasc,masc,
fondúireacht,fem,3
fondúir,masc,3
fonéal,masc,
fonítrít,fem,
fón,masc,1
fon,masc,
fonnadh,masc,1
fonnadóireacht,fem,3
fonnadóir,masc,3
fonn,masc,1
fonnmhaireacht,fem,
fonóideach,masc,
fonóid,fem,2
fonormal,masc,
fonóta,masc,4
fonsa,masc,4
fonsóg,fem,
fonsóireacht,fem,
fonsóir,masc,
fóntachas,masc,
fóntaí,masc,
fóntas,masc,
fo-oifigeach,masc,
fo-oifig,fem,
fo-ord,masc,
fo-ordú,masc,
fopháirt,fem,
fopharagraf,masc,1
fophéinteáil,fem,
fophláinéad,masc,
fo-phlota,masc,4
forábhar,masc,1
foracan,masc,
foracha,fem,5
foradh,masc,
foraghaidh,fem,
foráil,fem,3
forainm,masc,4
forainmneach,masc,
forairdeallaí,masc,4
foraireacht,fem,
foraire,fem,
foraiseáil,fem,
foráiste,masc,4
foraithne,fem,
foral,masc,
fóram,masc,
fo-rang,masc,
fo-rann,masc,
foraoiseacht,fem,3
foraoiseoir,masc,3
foraois,fem,2
forar,masc,
foras,masc,1
forás,masc,1
forastacht,fem,
forbairt,fem,3
forba,masc,
forbhais,fem,
forbhalla,masc,4
forbhall,masc,1
forbhann,masc,
forbhás,masc,1
forbhealach,masc,
forbhfáilte,fem,
forbhrat,masc,
forbhrí,fem,
forbhriseadh,masc,
forbhríste,masc,4
forbhróg,fem,
forbhroinn,fem,
forbhualadh,masc,
forbraíocht,fem,3
forbróir,masc,3
forcamás,masc,1
forcháin,fem,
forchás,masc,
forchéim,fem,
forchéimniú,masc,
forchiorcal,masc,
forchiorclóideach,masc,
forchladach,masc,
forchló,masc,
forchlúdach,masc,
forchlúid,fem,2
forchneasú,masc,
forchoimeádas,masc,
forchoimeád,masc,
forchoimhéadaí,masc,
forchoimhéadas,masc,
forchoimhéad,masc,
forchongra,masc,
forchosán,masc,
forchostas,masc,1
forchóta,masc,4
forchraiceann,masc,1
forchruit,fem,
forchuilt,fem,
forchúrsa,masc,
forc,masc,1
forcra,fem,
fordhath,masc,
fordhealú,masc,
fordhearbhú,masc,
fordheontas,masc,1
fordhó,masc,
fordhorcha,masc,
fordhroim,masc,
fordhroinn,fem,
fordhronn,masc,
fordhuilleog,fem,2
foréigean,masc,1
foréigiún,masc,
foréigní,fem,
foréileamh,masc,1
forfhilleadh,masc,
forfhleasc,fem,
forfhocal,masc,
forfhosfáit,fem,
forgach,fem,
forghabháil,fem,3
forghabhálaí,masc,4
forghairm,fem,
forghéilleadh,masc,
forghlotas,masc,
forghníomhú,masc,
forghnúis,fem,
forghoin,fem,
forgla,masc,
forhalla,masc,
foriamh,masc,
foriarratas,masc,
forimeall,masc,
forlacht,fem,
forlaith,masc,
forlámhaí,masc,
forlámhas,masc,1
forlann,masc,
forlao,masc,
forlár,masc,
forlathas,masc,
forleagan,masc,
forleanúint,fem,
forléasadh,masc,
forléas,masc,1
forleathadh,masc,
forleathnú,masc,
forléine,fem,4
forléiriú,masc,
forleithead,masc,
forleithne,fem,4
forlíonadh,masc,1
forlíonadh,masc,
forlíon,masc,
forlíontán,masc,1
forlíontóir,masc,
forloiscneach,masc,
forlucht,masc,
forluí,masc,
forluiteacht,fem,
formadach,masc,
formad,masc,1
formáid,fem,
formáidiú,masc,
formaildéad,masc,1
formáil,fem,
formailin,fem,2
formálaí,masc,
forma,masc,4
formán,masc,
formhaolán,masc,1
formhatal,masc,
formhéadaitheoir,masc,
formhéadúchán,masc,
formhéadú,masc,
formheas,masc,3
formhóin,fem,
formholadh,masc,
formhór,masc,1
formhuinchille,fem,
formhuiní,masc,
formhuinitheoir,masc,
formhuiniú,masc,
formhuirear,masc,
formna,masc,
fornasc,masc,
forneart,masc,1
forobair,fem,
forógra,masc,4
foroinn,fem,
foroinnt,fem,
forordú,masc,
forphéinteáil,fem,
forrach,fem,
forrachtadh,masc,
forránach,masc,
forrán,masc,
forrántacht,fem,
for-réidh,fem,
fórsa,masc,4
forscáth,masc,3
forscreamh,fem,
forscríbhinn,fem,
forscript,fem,
forshalann,masc,
forshéis,fem,2
forsheoltacht,fem,
forsheoltóir,masc,3
forsheomra,masc,4
forshloinne,masc,
forshuíomh,masc,
forstáitse,masc,
forstruchtúr,masc,1
forstua,masc,
fortacht,fem,3
fortaitheoir,masc,
forthachtadh,masc,
forthairiscint,fem,
fortheach,masc,
fortheilgean,masc,
forthéitheoir,masc,
forthomhas,masc,
forthonach,masc,
forthon,masc,
forthórmach,masc,
forthosach,masc,
forthreise,fem,
forthuath,fem,
fortúlacht,fem,
fortún,masc,1
foruaim,fem,
forualach,masc,
foruathar,masc,
fo-rud,masc,
fo-rúnaí,masc,
forún,masc,
fosadh,masc,
fosaíocht,fem,3
fosa,masc,4
fosaoid,fem,
foscadán,masc,
foscadh,masc,1
fo-scardadh,masc,
fosceall,masc,
foscéal,masc,
fosciorta,masc,
foscladh,masc,
foscríbhinn,fem,2
foscríobhaí,masc,
foscript,fem,
foscúlacht,fem,
fosfaigin,fem,
fosfairiliú,masc,
fosfairioláis,fem,
fosfáit,fem,2
fosfar,masc,1
fosfatáis,fem,
fosfóiniam,masc,
foshalann,masc,
fosheánra,masc,4
fosheicheamh,masc,
foshirriam,masc,
foshraith,fem,2
foshruth,masc,
foshuilfít,fem,
foshuíomh,masc,1
foshuiteach,masc,
foslár,masc,
foslongfort,masc,1
fos,masc,
fospeiceas,masc,1
fostacht,fem,
fostaí,masc,4
fostaíocht,fem,3
fostáisiún,masc,
fostán,masc,
fostát,masc,
fostiall,fem,
fostóir,masc,3
fostúch,masc,
fostú,masc,4
fosúchán,masc,
fosú,masc,
fótachlóghrafaíocht,fem,
fótachló,masc,
fótachóipeálaí,masc,4
fótachóip,fem,2
fótagrábháil,fem,
fótagrafaí,masc,
fótagrafaíocht,fem,3
fótagraf,masc,1
fótagramaíocht,fem,
fótaiceimic,fem,
fótaichill,fem,
fótaichríoch,fem,2
fótaighreanadóireacht,fem,
fótaighreanadóir,masc,
fótaiméadar,masc,
fótaiméadracht,fem,
fótaimicreagrafaíocht,fem,
fótaimicreagraf,masc,
fótaisféar,masc,
fótaisheisiún,masc,1
fótaisheolaí,masc,
fótaisintéis,fem,
fótaiteileagrafaíocht,fem,
fótaiteiripe,fem,
fótaluadar,masc,
fótalú,masc,
fótanastacht,fem,
fótashamhail,fem,3
fótastat,masc,1
fótathréimhseacht,fem,
fótatrópacht,fem,
fo-thacar,masc,1
fo-thacar,masc,
fothach,masc,
fothadhlaí,masc,
fothain,fem,3
fothaire,masc,4
fothair,fem,2
fotháirge,masc,4
fothaispeántas,masc,
fothal,masc,
fotha,masc,
fothanghort,masc,
fotheannas,masc,1
fotheideal,masc,1
fothiarna,masc,
fothionóntacht,fem,
fothionónta,masc,
fothionóntán,masc,
fothionscal,masc,
fothoghchán,masc,1
fotholl,masc,
fothoradh,masc,
fothrach,masc,1
fothragadh,masc,
fothramáil,fem,
fothram,masc,1
fothrinse,masc,
fothruicear,masc,
fothú,masc,
fót,masc,
fótón,masc,1
frachtal,masc,1
fraecsáil,fem,
fraecsálaí,masc,
fraedóireacht,fem,
fraedóir,masc,
fraigh,fem,2
fraighfhliuchras,masc,
fraighleach,masc,
frailic,fem,
fraimis,fem,
frainc,fem,
frainciam,masc,
fraincín,masc,
Fraincis,fem,
frainse,masc,4
fraisín,masc,
frámáil,fem,3
frámaíocht,fem,3
frámaitheoir,masc,
fráma,masc,4
frámú,masc,
Francachas,masc,
francach,masc,1
francbhéarla,masc,
francfurtar,masc,1
franclus,masc,
franc,masc,4
fraochaíl,fem,
fraochán,masc,1
fraochlach,masc,
fraoch,masc,1
fraochmhá,fem,4
fraochnimh,fem,
fraochóg,fem,
fraochtacht,fem,
frapa,masc,4
frasaíl,fem,
frasaíocht,fem,
frása,masc,4
fraschanna,masc,4
fraschith,masc,
fras,fem,
frasnéal,masc,
freachnamh,masc,
freacnairc,fem,
freacnarcas,masc,
freagairt,fem,3
freagracht,fem,3
freagraíocht,fem,
freagra,masc,4
freagróir,masc,
fréamhach,masc,
fréamhaí,masc,
fréamh-ais,fem,
fréamhán,masc,
fréamhbhrú,masc,4
fréamhchumhdach,masc,
fréamh,fem,2
fréamhfhocal,masc,
fréamhlár,masc,
fréamhnóidín,masc,
fréamhnóta,masc,4
fréamhribe,masc,
fréamhshamhail,fem,
fréamhstoc,masc,1
freangach,masc,
freangadh,masc,
freanga,fem,4
freangálaí,masc,
freangán,masc,
freasaitheacht,fem,
freasaitheoir,masc,
freascabháil,fem,
freaschoimhéad,masc,
freaschruinniú,masc,
freaschur,masc,
freascó,masc,4
freasfhreagra,masc,
Freaslainnis,fem,
Freaslannach,masc,
freasluí,masc,
freasordú,masc,
freastalaí,masc,4
freastalán,masc,1
freastal,masc,1
freastógáil,fem,
freasú,masc,
freasúra,masc,4
fréimhíocht,fem,
freineolaí,masc,
freineolaíocht,fem,
freiscise,fem,
freiteach,masc,
freithiún,masc,
frichantal,masc,
frídeoir,masc,
fríd,fem,2
frídín,masc,4
frigéad,masc,1
frigháire,masc,4
frimhagadh,masc,1
frimheardán,masc,
friochadh,masc,
friochnamh,masc,
friochtán,masc,1
friochtóg,fem,
friofac,masc,1
fríos,masc,3
friotachas,masc,
friotáil,fem,
friotaí,masc,
friotaíocht,fem,3
friotal,masc,1
friotán,masc,1
friotháileamh,masc,
friotháil,fem,3
friothaire,fem,
friothálacht,fem,
friothálaí,masc,4
friothamh,masc,
friotóir,masc,3
friotú,masc,
friseáilteacht,fem,
fríse,fem,4
frisnéiseacht,fem,
frisnéis,fem,2
fritairiscint,fem,
fritarraingt,fem,
friteán,masc,
friteanntán,masc,
fritéis,fem,
friteochtaí,masc,
frithábhar,masc,
frithagóid,fem,
frithagra,masc,
frithaigéad,masc,1
fritháireamh,masc,
frithallasán,masc,1
frithbhalla,masc,
frithbheartaíocht,fem,3
frithbheart,masc,
frithbheathach,masc,
frithbhrú,masc,4
frithbhuaic,fem,
frithbhualadh,masc,
frithbhuille,masc,
frithchaiteoir,masc,3
frithchaitheamh,masc,
frithcháithnín,masc,4
frithchatóid,fem,
frithcheilg,fem,
frithchiallach,masc,
frithchioclón,masc,1
frithchléireachas,masc,
frithchoirpín,masc,
frithchomhairle,fem,
frithchosc,masc,
frithchosúlacht,fem,3
frithchothromaíocht,fem,
frith-chuaranfa,fem,
frithchuarc,masc,1
frithchúiseamh,masc,
frithchur,masc,
frithdhamhna,masc,4
frithdhearbhú,masc,
frithdhígeann,masc,
frithdhílse,fem,
frithdhílsí,masc,
frithdhleathacht,fem,
frithdhúlagrán,masc,1
frithdhúnadh,masc,
frithéasc,masc,
frithéileamh,masc,
frítheoir,masc,
frithfhórsa,masc,
frithfhreagairt,fem,3
frithfhreangach,masc,1
frithghaoth,fem,
frithghealladh,masc,
frithgheallaí,masc,4
frithghealltanas,masc,
frithghiniúint,fem,3
frithghiniúnach,masc,
frithghníomhaí,masc,4
frithghníomh,masc,1
frithghníomhú,masc,
frithghob,masc,
frithghoin,fem,
frithghreannach,masc,
frith-heilminteach,masc,1
frithiarracht,fem,
frithing,fem,
frithionsaí,masc,
frithiontráil,fem,
frithireacht,fem,
frithleictreon,masc,1
frithlogartam,masc,
frithloighceacht,fem,
frithluail,fem,
frithlúbthacht,fem,
fríth,masc,3
frithmheáchan,masc,
frithmholadh,masc,
frithmhúr,masc,
frithne,fem,
frithnimh,fem,2
frithnód,masc,
frithocsaídeoir,masc,3
frithordú,masc,
frithortha,fem,
frithpháirteachas,masc,
frithphápa,masc,
frithphrótón,masc,1
frithradadh,masc,
frithrá,masc,
frithréabhlóid,fem,
frithreo,masc,
frithshá,masc,
frithsheasmhacht,fem,3
frithsheipteán,masc,1
frithsheolaí,masc,
frithshondas,masc,
frithshruth,masc,
frithshuí,masc,
frithspré,masc,
frithstróf,fem,
frithuillinn,fem,
frithurlacach,masc,1
fritileán,masc,
fritocsain,fem,
fritonn,fem,2
fritoradh,masc,
fritreo,masc,
froc,masc,
frogaire,masc,4
froga,masc,
frog,masc,1
froilicín,masc,
fronn,masc,
fronsa,masc,4
fronta,masc,4
fruchtós,masc,
fruilcheannach,masc,1
fruilitheoir,masc,
fruisín,masc,
frustam,masc,
fuachaid,fem,
fuachas,masc,
fuachtain,fem,
fuachtán,masc,1
fuacht,masc,3
fuadach,masc,1
fuadaitheoir,masc,3
fuadán,masc,
fuadar,masc,1
fuad,masc,
fuadráil,fem,
fuadrálaí,masc,
fuafaireacht,fem,
fuaiceas,masc,
fuaice,masc,
fuaidireacht,fem,
fuaidire,masc,4
fuaidreamh,masc,1
fuaidreán,masc,
fuaidrimín,masc,
fuáil,fem,3
fuaimaimsitheoir,masc,
fuaimbhac,masc,
fuaimbhéim,fem,
fuaimbhosca,masc,
fuaimchlár,masc,1
fuaimchrann,masc,
fuaimchúplóir,masc,3
fuaimeolaí,masc,
fuaimeolaíocht,fem,
fuaim,fem,2
fuaimfhoclaíocht,fem,
fuaimint,fem,2
fuaimíocht,fem,3
fuaimlorg,masc,
fuaimneacht,fem,
fuaimnitheoir,masc,
fuaimniú,masc,
fuaimpholl,masc,
fuaimrian,masc,1
fuaimscannán,masc,
fuaimthonn,fem,
fuaire,fem,4
fuairneach,fem,
fuairnéalach,masc,
fuairnimh,fem,2
fuairnín,masc,
fuaiscneachán,masc,
fuaiscneamh,masc,
fuaithneartach,masc,
fualachtair,fem,
fuálaí,masc,
fualanailís,fem,
fualang,masc,
fualán,masc,1
fualascach,masc,
fualas,masc,
fualbhrostach,masc,
fual-lamhnán,masc,
fual,masc,1
fualrith,masc,
fualsoitheach,masc,
fuamán,masc,
fuanacht,fem,
fuanbhrat,masc,
fuan,masc,
fuaraigeantacht,fem,
fuaráil,fem,
fuaraíocht,fem,
fuaraistear,masc,
fuaraitheoir,masc,
fuarallas,masc,
fuaramán,masc,
fuaránach,masc,
fuarán,masc,1
fuarbhlas,masc,
fuarbholadh,masc,
fuarchaoineadh,masc,
fuarchásamh,masc,
fuarchrábhadh,masc,
fuarchrios,masc,
fuarchrith,masc,
fuarchúis,fem,2
fuarfhaghairt,fem,
fuarfháilte,fem,
fuargacht,fem,
fuarghaoth,fem,
fuarghol,masc,
fuarlach,masc,
fuarleac,fem,
fuarleite,fem,
fuarlinn,fem,
fuarlitir,fem,
fuarlobhadh,masc,
fuarmholadh,masc,
fuarmóir,masc,
fuarshiséal,masc,
fuarspreosaí,fem,
fuarthanach,masc,
fuarthan,masc,1
fuarthán,masc,
fuarthé,masc,4
fuarthóir,masc,3
fuarú,masc,
fuarungadh,masc,
fuasaoid,fem,
fuascailteacht,fem,
fuascailteoir,masc,3
fuascailt,fem,2
fuascar,masc,
fuascradh,masc,
fuathaitheoir,masc,
fuathlainn,fem,
fuath,masc,3
fuathóg,fem,
fuathú,masc,
fúcóideach,masc,
fudairnéis,fem,
fudar,masc,
fúg,masc,
fuidreamh,masc,
Fuigeachas,masc,
fuigheall,masc,
Fuig,masc,
fuilaistriú,masc,
fuilchill,fem,2
fuilchoirpín,masc,
fuilchuas,masc,
fuildoirteadh,masc,
fuileadán,masc,1
fuil,fem,3
fuilghrúpa,masc,4
fuilibiliú,masc,
fuiliú,masc,
fuílleach,masc,1
fuilleamh,masc,
fuilleamhóir,masc,
fuílleog,fem,
fuilteach,fem,
fuiltéachtadh,masc,
fuilteacht,fem,
fuineadh,masc,1
fuingicíd,fem,2
fuiníoch,masc,
fuinneamhachas,masc,
fuinneamh,masc,1
fuinneog,fem,2
fuinniúlacht,fem,
fuinseog,fem,2
fuinteacht,fem,
fuinteoireacht,fem,
fuinteoir,masc,
fuíollaí,masc,
fuíoll-leabhar,masc,
fuíoll,masc,1
fuíolltáirge,masc,4
fuipéad,masc,
fuip,fem,2
fuireachas,masc,1
fuireach,masc,1
fuirseadh,masc,
fuirseoireacht,fem,
fuirseoir,masc,3
fuisce,masc,4
fuiseog,fem,2
fuistean,masc,
fuist,masc,4
fulacht,masc,
fulaingt,fem,
fulangacht,fem,
fulangaí,masc,
fúlard,masc,
fullairéin,fem,2
fulmaire,masc,4
fulmanáit,fem,
fúmaról,masc,
fundaimint,fem,
fungaicíd,fem,
fungas,masc,1
furca,masc,
fúr,masc,
fursaeir,masc,
furú,masc,4
fusacht,fem,3
fústaire,masc,
fústa,masc,
fústar,masc,1
fústráil,fem,
fútar,masc,
fútráil,fem,3
gabairdín,masc,4
gabhad,masc,
gabháil,fem,3
gabhailín,masc,
gabhairéis,fem,
gabhair,fem,4
gabhairín,masc,4
gabhálacht,fem,
gabhálaí,masc,4
gabhálas,masc,1
gabhal-luachair,fem,
gabhal,masc,1
gabhálshraoth,masc,
gabháltas,masc,1
gabháltóir,masc,
gabha,masc,4
gabhann,masc,1
gabhar,masc,1
gabhdán,masc,1
gabhdóg,fem,
gabhdóir,masc,
gabhgaire,masc,
gabhlach,fem,
gabhlaí,masc,
gabhlánacht,fem,
gabhlánaí,fem,
gabhlán,masc,1
gabhlóg,fem,2
gabhlú,masc,
gábh,masc,1
gabhóid,fem,
gabhrán,masc,1
gabhsa,masc,4
gabró,masc,
Gabúnach,masc,
gácáil,fem,
gadailiniam,masc,
gadaí,masc,4
gadaíocht,fem,3
gadán,masc,
gadhairseach,fem,
gadhar,masc,1
gadhraíl,fem,
gadhrúlacht,fem,
gadhscal,masc,
gad,masc,1
gadrach,masc,
gadrálaí,masc,
gadrún,masc,
gadsaide,masc,
Gaeilge,fem,4
Gaeilgeoireacht,fem,
Gaeilgeoir,masc,3
Gaelachas,masc,1
Gael,masc,1
Gaeltacht,fem,3
Gaelú,masc,
gafann,fem,
gágaí,fem,
gágaire,masc,
gág,fem,2
gáibéal,masc,1
gaibhneacht,fem,3
gaibhneoir,masc,
gaibhniú,masc,
gáibín,masc,
gaibiún,masc,
gaidhrín,masc,
gáifeachas,masc,
gáifeacht,fem,
gaige,masc,4
gaigíocht,fem,
gailbh,fem,2
gaileadán,masc,1
gailearaí,masc,4
gailéin,fem,
gaileon,masc,1
gailfean,masc,
gail,fem,
Gailíleach,masc,1
gáilleach,masc,
gailléan,masc,
gaille,masc,4
gáilleog,fem,2
gailliam,masc,
gailliasc,masc,1
Gaillimh,fem,
gailseach,fem,2
gailtean,fem,
Gaimbiach,masc,
gaimbíneachas,masc,1
gaimbín,masc,4
gaiméiteagán,masc,
gaiméit,fem,
gaiméiticít,fem,
gaiméitifít,fem,
gaimse,masc,
gainéad,masc,1
gaineamhchloch,fem,2
gaineamhlach,masc,1
gaineamh,masc,1
gainéan,masc,
gaing,fem,
gainglín,masc,
gainmhín,masc,
gainneacht,fem,
gáinneáil,fem,3
gáinneálaí,masc,
gainnedhuille,masc,
gáinne,fem,4
gainne,masc,4
gaíon,masc,1
gáipéar,masc,
gairbhéal,masc,1
gairbhe,fem,
gairbhín,masc,
gairbhseach,fem,2
gairdeas,masc,1
gairdian,masc,
gairdín,masc,4
gairdiú,masc,
gaireacht,fem,
gairéadaí,fem,
gairéad,masc,1
gairéadú,masc,
gaireas,masc,1
gaire,fem,4
gáire,masc,4
gairfean,masc,1
gáir,fem,2
gair,fem,
gairgeadh,masc,
gairge,fem,4
gairgín,masc,
gairide,fem,
gairleog,fem,2
gairmeachas,masc,
gairmeach,masc,
gairmeagraíocht,fem,
gairm,fem,2
gáirmhagadh,masc,
gairmí,masc,4
gairmint,fem,
gairmneach,fem,
gairmoideachas,masc,1
gairmscoil,fem,2
gairnéad,masc,
gairnéal,masc,
gairneoireacht,fem,3
gairneoir,masc,
gairnis,fem,2
gairnisí,masc,
gáirseach,fem,
gáirseoir,masc,
gáirsiúlacht,fem,3
gairtéar,masc,1
gáirtheach,fem,
gaiscéad,masc,
gaisce,masc,4
gaisceoireacht,fem,
gaisceoir,masc,
gaiscíoch,masc,1
gaiscíocht,fem,
gaisciúlacht,fem,
gaiseadh,masc,
gaiseite,masc,
gaiste,masc,4
gaisteoireacht,fem,
gaisteoir,masc,
gaistreachtóime,masc,4
gaistreintreolaí,masc,4
gaistreintreolaíocht,fem,3
gaistreintríteas,masc,1
gaistrin,fem,
gaistríteas,masc,1
gáitear,masc,1
gáitéar,masc,1
gaithiasc,masc,1
gaithleannach,masc,
gaithleann,fem,
galaban,masc,
galach,masc,
galacht,fem,
galachtós,masc,
galágó,masc,4
galaingéal,masc,
galaitheoir,masc,
galamaisíocht,fem,3
gála,masc,4
galán,masc,1
galántacht,fem,3
galántas,masc,
galareagla,fem,
galareolaí,masc,
galareolaíocht,fem,
galar,masc,1
Galatach,masc,
galbhád,masc,
galbhánaiméadar,masc,
galbhánas,masc,
galbhánú,masc,
galbhosca,masc,
galbhrú,masc,4
galchlúdach,masc,
gálchnó,masc,
galchoca,masc,
galchoire,masc,
galchorcán,masc,
galchrann,masc,
gálchuil,fem,
galdlús,masc,
galfaire,masc,4
galfchúrsa,masc,4
gal,fem,2
galfheadóg,fem,
galfholcadán,masc,
galfholcadh,masc,
galf,masc,1
galghad,fem,
galghaiste,masc,
galinneall,masc,
Gallach,masc,1
gallán,masc,1
gallbhách,masc,
gallbhéarla,masc,
gallbhiolar,masc,
gallbholgach,fem,
gallchnó,masc,4
galldachas,masc,1
galldúdaíocht,fem,
galldúda,masc,
galldú,masc,
gallfheabhrán,masc,1
gallfheochadán,masc,
Gall-Ghael,masc,
Gall,masc,
gallóglach,masc,1
gal-long,fem,
gallphoc,masc,
gallraithneach,fem,
Gall-Rómhánach,masc,
gallsaileach,fem,
gallsmacht,masc,
Galltacht,fem,3
galltrumpa,masc,4
gallúnach,fem,2
gallúnú,masc,
gal,masc,1
gál,masc,
galmóg,fem,
galóg,fem,
galóis,fem,
galord,masc,
galrachán,masc,
galracht,fem,
galrollóir,masc,
galrú,masc,
galsluasaid,fem,
galtán,masc,1
galtéamh,masc,
galtiús,masc,
galtomhas,masc,
galúchán,masc,
galuisce,masc,
galú,masc,
galún,masc,1
gáma-gha,masc,4
gáma-gha,masc,
gámaí,masc,
gámaíocht,fem,
gamalacht,fem,
gamal,masc,1
gamalóg,fem,
ga,masc,4
gá,masc,4
gamba,masc,
gambóid,fem,
gambún,masc,1
gamhain,masc,3
gamhnach,fem,
Gánach,masc,
Gána,fem,
ganaistéar,masc,
gandal,masc,1
ganfhiosaíocht,fem,3
gangaideacht,fem,
gangaid,fem,2
gángarnach,fem,
gang,masc,
gannchar,masc,
gannchló,masc,
gannchothú,masc,
gannchuid,fem,3
gannchúis,fem,2
gannchúisí,fem,
gannfhás,masc,
gannlón,masc,
ganntanas,masc,1
ganntar,masc,
gaobhardaíocht,fem,
gaobhar,masc,1
gaofaireacht,fem,
gaoine,fem,
gaoin,fem,
gaois,fem,2
gaoisid,fem,
gaolacht,fem,
gaol,masc,1
gaolmhaireacht,fem,3
gaorthadh,masc,1
gaosán,masc,1
gaotaireacht,fem,
gaotaire,masc,
gaotalach,fem,
gaota,masc,
gaothaire,masc,4
gaothchreimeadh,masc,
gaoth,fem,2
gaothionstraim,fem,
gaothlach,masc,
gaothlomairt,fem,
gaothluchtaire,masc,
gaothraíl,fem,
gaothrán,masc,1
gaothrós,masc,
gaothscáth,masc,3
gaothuirlis,fem,2
garaíocht,fem,3
garáiste,masc,4
gar-amharc,masc,
garaon,masc,
garastún,masc,1
garathair,masc,
garbhach,fem,
garbhadas,masc,
garbhánach,masc,1
garbhanálú,masc,
